tweet_id,annotation1,annotation2,annotation3,gold_label
1385824772882255872,Supportive,Supportive,Supportive,Supportive
1385921748613308416,Supportive,Supportive,Supportive,Supportive
1385867009569734656,Supportive,Supportive,Supportive,Supportive
1386084022959448064,Supportive,Supportive,Supportive,Supportive
1385980613338058752,Supportive,Supportive,Supportive,Supportive
1386161074400018432,Supportive,Supportive,Supportive,Supportive
1385877979851497472,Supportive,Supportive,Supportive,Supportive
1386381737752764416,Supportive,Supportive,Supportive,Supportive
1386474656668864512,Supportive,Supportive,Supportive,Supportive
1387260626251096064,Supportive,Supportive,Supportive,Supportive
1386913760724623104,Supportive,Supportive,Supportive,Supportive
1386056197187555328,Supportive,Supportive,Supportive,Supportive
1385281213728952320,Supportive,Supportive,Supportive,Supportive
1385903888918798336,Supportive,Supportive,Supportive,Supportive
1385667179912343552,Supportive,Supportive,Supportive,Supportive
1385892340955586304,Supportive,Supportive,Supportive,Supportive
1386648458967273472,Supportive,Supportive,Supportive,Supportive
1385270167874281472,Supportive,Supportive,Supportive,Supportive
1385601161894547456,Supportive,Supportive,Supportive,Supportive
1385746252415995904,Supportive,Supportive,Supportive,Supportive
1387286601923842048,Supportive,Supportive,Supportive,Supportive
1385973747203510272,Supportive,Supportive,Supportive,Supportive
1386322990560731136,Supportive,Supportive,Supportive,Supportive
1385169153200254720,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385868180967493632,Supportive,Supportive,Supportive,Supportive
1385898663784890368,Supportive,Supportive,Supportive,Supportive
1385922120509624320,Supportive,Supportive,Supportive,Supportive
1385930166531067904,Supportive,Supportive,Supportive,Supportive
1385625711558512640,Not Supportive,Supportive,Supportive,Supportive
1386208380474203904,Supportive,Supportive,Supportive,Supportive
1385701383073107968,Supportive,Supportive,Supportive,Supportive
1385871429850308608,Supportive,Supportive,Supportive,Supportive
1385997762668507136,Supportive,Supportive,Supportive,Supportive
1385504355273609216,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386208456646950912,Supportive,Supportive,Supportive,Supportive
1386080293694578688,Supportive,Supportive,Supportive,Supportive
1385907190188449536,Supportive,Supportive,Supportive,Supportive
1385645930167377920,Supportive,Supportive,Supportive,Supportive
1385856654617452288,Supportive,Supportive,Supportive,Supportive
1386011114845126656,Supportive,Supportive,Supportive,Supportive
1385919907934605312,Supportive,Supportive,Supportive,Supportive
1385819322824617984,Supportive,Supportive,Supportive,Supportive
1385974556817514496,Supportive,Supportive,Supportive,Supportive
1385893682725916672,Supportive,Supportive,Supportive,Supportive
1386402797105471488,Supportive,Supportive,Supportive,Supportive
1385820599356772352,Supportive,Supportive,Supportive,Supportive
1386005371366612736,Supportive,Supportive,Supportive,Supportive
1386456000656384000,Supportive,Supportive,Supportive,Supportive
1385498585266106368,Supportive,Supportive,Supportive,Supportive
1384816049766338304,Supportive,Supportive,Supportive,Supportive
1385742038721835008,Supportive,Supportive,Supportive,Supportive
1385967569690103808,Supportive,Supportive,Supportive,Supportive
1386028512780369920,Supportive,Supportive,Supportive,Supportive
1385396283993731072,Not Supportive,Supportive,Supportive,Supportive
1385635157202378752,Supportive,Supportive,Supportive,Supportive
1385539837600493568,Supportive,Supportive,Supportive,Supportive
1385746313053093888,Supportive,Supportive,Supportive,Supportive
1385761969811214336,Supportive,Supportive,Supportive,Supportive
1385539043396567040,Supportive,Supportive,Supportive,Supportive
1385620845486215168,Not Supportive,Supportive,Supportive,Supportive
1385896636078084096,Supportive,Supportive,Supportive,Supportive
1386223232382947328,Supportive,Supportive,Supportive,Supportive
1386229387725582336,Not Supportive,Supportive,Supportive,Supportive
1386394886308470784,Supportive,Supportive,Supportive,Supportive
1385722900607651840,Supportive,Supportive,Supportive,Supportive
1385867900850868224,Supportive,Supportive,Supportive,Supportive
1389279239946477568,Supportive,Supportive,Supportive,Supportive
1385944278061383680,Supportive,Supportive,Supportive,Supportive
1386652181256970240,Supportive,Supportive,Supportive,Supportive
1385740736486944768,Supportive,Supportive,Supportive,Supportive
1385861005196992512,Supportive,Supportive,Supportive,Supportive
1385801708182196224,Supportive,Supportive,Supportive,Supportive
1385702541917306880,Supportive,Supportive,Supportive,Supportive
1386084885362724864,Supportive,Supportive,Supportive,Supportive
1385786630930276352,Not Supportive,Supportive,Supportive,Supportive
1385872586253508608,Supportive,Supportive,Supportive,Supportive
1386733574527754240,Supportive,Supportive,Supportive,Supportive
1385963564498837504,Supportive,Supportive,Supportive,Supportive
1386109377199841280,Supportive,Supportive,Supportive,Supportive
1386009548717281280,Supportive,Supportive,Supportive,Supportive
1385696055547899904,Supportive,Supportive,Supportive,Supportive
1385917744433008640,Supportive,Supportive,Supportive,Supportive
1385747785904005120,Supportive,Supportive,Supportive,Supportive
1385861326828933120,Supportive,Supportive,Supportive,Supportive
1385891149714542336,Supportive,Supportive,Supportive,Supportive
1385903937358897152,Supportive,Supportive,Supportive,Supportive
1386460510539980800,Supportive,Supportive,Supportive,Supportive
1386341831449976832,Not Supportive,Supportive,Supportive,Supportive
1388786107207364608,Supportive,Supportive,Supportive,Supportive
1385893521723478016,Supportive,Supportive,Supportive,Supportive
1385692663945498624,Supportive,Supportive,Supportive,Supportive
1385759023505543168,Supportive,Supportive,Supportive,Supportive
1386267220335079424,Supportive,Supportive,Supportive,Supportive
1385294492396363520,Supportive,Supportive,Supportive,Supportive
1385832511541026816,Supportive,Supportive,Supportive,Supportive
1385747187536179200,Not Supportive,Supportive,Supportive,Supportive
1385281613026807808,Supportive,Supportive,Supportive,Supportive
1385949241831563264,Supportive,Supportive,Supportive,Supportive
1386358669978181632,Supportive,Supportive,Supportive,Supportive
1385743093178175488,Supportive,Supportive,Supportive,Supportive
1385453112379518720,Supportive,Supportive,Supportive,Supportive
1387512315998875648,Supportive,Supportive,Supportive,Supportive
1385927124654112768,Supportive,Supportive,Supportive,Supportive
1385376573931597824,Supportive,Supportive,Supportive,Supportive
1385735023459028736,Supportive,Supportive,Supportive,Supportive
1385650883468283904,Supportive,Supportive,Supportive,Supportive
1387423393956257536,Supportive,Supportive,Supportive,Supportive
1385908071956983808,Supportive,Supportive,Supportive,Supportive
1385832449830047488,Supportive,Supportive,Supportive,Supportive
1387569992678391808,Supportive,Supportive,Supportive,Supportive
1386336868669743104,Supportive,Supportive,Supportive,Supportive
1385342234812461056,Supportive,Supportive,Supportive,Supportive
1386076136807882752,Supportive,Supportive,Supportive,Supportive
1385858946964115456,Supportive,Supportive,Supportive,Supportive
1385711421112074240,Supportive,Supportive,Supportive,Supportive
1385630608362287104,Supportive,Supportive,Supportive,Supportive
1386184293274226688,Supportive,Supportive,Supportive,Supportive
1385972736858677248,Supportive,Supportive,Supportive,Supportive
1385888772403843072,Supportive,Supportive,Supportive,Supportive
1385826687154282496,Supportive,Supportive,Supportive,Supportive
1385603973197991936,Not Supportive,Supportive,Supportive,Supportive
1385699676599504896,Supportive,Supportive,Supportive,Supportive
1387379414078410752,Not Supportive,Not Supportive,Supportive,Not Supportive
1385912888150331136,Not Supportive,Supportive,Supportive,Supportive
1385799354552782848,Supportive,Supportive,Supportive,Supportive
1385957769858138112,Supportive,Supportive,Supportive,Supportive
1386020010586349568,Supportive,Supportive,Supportive,Supportive
1386050281696333824,Supportive,Supportive,Supportive,Supportive
1386097514328301568,Supportive,Supportive,Supportive,Supportive
1385508165328982016,Supportive,Supportive,Supportive,Supportive
1385858727778074624,Supportive,Supportive,Supportive,Supportive
1385970790399545088,Supportive,Supportive,Supportive,Supportive
1386031148724273152,Supportive,Supportive,Supportive,Supportive
1385814121824800768,Not Supportive,Supportive,Supportive,Supportive
1385988397655904256,Supportive,Supportive,Supportive,Supportive
1386345750628642816,Supportive,Supportive,Supportive,Supportive
1386318504689762304,Supportive,Supportive,Supportive,Supportive
1389293313312927488,Supportive,Supportive,Supportive,Supportive
1385818647248216064,Supportive,Supportive,Supportive,Supportive
1385883760735014912,Supportive,Supportive,Supportive,Supportive
1385614878514327552,Not Supportive,Supportive,Supportive,Supportive
1386217267600502784,Supportive,Supportive,Supportive,Supportive
1385926787729927936,Supportive,Supportive,Supportive,Supportive
1386079968380260352,Supportive,Supportive,Supportive,Supportive
1385518925241372672,Supportive,Supportive,Supportive,Supportive
1385561711017697280,Supportive,Supportive,Supportive,Supportive
1386147597405019904,Supportive,Supportive,Supportive,Supportive
1385846204869844736,Supportive,Supportive,Supportive,Supportive
1386161430559293440,Supportive,Supportive,Supportive,Supportive
1386088163085594624,Supportive,Supportive,Supportive,Supportive
1385616910088392704,Supportive,Supportive,Supportive,Supportive
1385911592525524736,Supportive,Supportive,Supportive,Supportive
1385784449602834432,Supportive,Supportive,Supportive,Supportive
1385864863503687680,Supportive,Supportive,Supportive,Supportive
1385962172115824640,Supportive,Supportive,Supportive,Supportive
1385757232986574848,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385716281853218816,Supportive,Supportive,Supportive,Supportive
1385743238221467648,Supportive,Supportive,Supportive,Supportive
1386099935133585408,Supportive,Supportive,Supportive,Supportive
1386013174290436096,Supportive,Supportive,Supportive,Supportive
1386006695365779456,Supportive,Supportive,Supportive,Supportive
1385624776765542400,Supportive,Supportive,Supportive,Supportive
1385526162043154432,Supportive,Supportive,Supportive,Supportive
1385891443596611584,Supportive,Supportive,Supportive,Supportive
1385638906402512896,Supportive,Supportive,Supportive,Supportive
1386160662733283328,Supportive,Supportive,Supportive,Supportive
1385647985955065856,Supportive,Supportive,Supportive,Supportive
1386397733976633088,Supportive,Supportive,Supportive,Supportive
1385743749117054720,Supportive,Supportive,Supportive,Supportive
1386789575209717504,Supportive,Supportive,Supportive,Supportive
1387602614557290496,Supportive,Supportive,Supportive,Supportive
1385733633370202112,Supportive,Supportive,Supportive,Supportive
1387331682882183168,Supportive,Supportive,Supportive,Supportive
1385449278328475648,Supportive,Supportive,Supportive,Supportive
1386403956050513920,Not Supportive,Not Supportive,Supportive,Not Supportive
1385813854202961920,Supportive,Supportive,Supportive,Supportive
1385851131482439680,Supportive,Supportive,Supportive,Supportive
1385815694999126016,Supportive,Supportive,Supportive,Supportive
1387832409798811648,Supportive,Supportive,Supportive,Supportive
1386221397018566656,Supportive,Supportive,Supportive,Supportive
1385952529117155328,Supportive,Supportive,Supportive,Supportive
1385747683588071424,Not Supportive,Not Supportive,Supportive,Not Supportive
1385523033381773312,Not Supportive,Not Supportive,Supportive,Not Supportive
1385742232897077248,Supportive,Supportive,Supportive,Supportive
1385898544981184512,Supportive,Supportive,Supportive,Supportive
1385746548668223488,Supportive,Supportive,Supportive,Supportive
1386157556188467200,Supportive,Supportive,Supportive,Supportive
1386017602770767872,Supportive,Supportive,Supportive,Supportive
1385860058177802240,Not Supportive,Supportive,Not Supportive,Not Supportive
1385375641730789120,Supportive,Supportive,Supportive,Supportive
1386578681657663488,Supportive,Supportive,Supportive,Supportive
1386217533972303872,Supportive,Supportive,Supportive,Supportive
1385791614694526720,Supportive,Supportive,Supportive,Supportive
1385918807491944448,Supportive,Supportive,Supportive,Supportive
1385511520193245184,Supportive,Supportive,Supportive,Supportive
1386568129728458752,Supportive,Supportive,Supportive,Supportive
1385594454355152896,Supportive,Supportive,Supportive,Supportive
1385643045555683328,Supportive,Supportive,Supportive,Supportive
1385900351669346304,Supportive,Supportive,Supportive,Supportive
1387098379608489984,Supportive,Supportive,Supportive,Supportive
1385767483852955648,Supportive,Supportive,Supportive,Supportive
1386679184072790016,Supportive,Supportive,Supportive,Supportive
1385834025084932096,Supportive,Supportive,Supportive,Supportive
1385767326793011200,Supportive,Supportive,Supportive,Supportive
1386078783124410368,Not Supportive,Not Supportive,Supportive,Not Supportive
1385943317381328896,Supportive,Supportive,Supportive,Supportive
1386030571688763392,Supportive,Supportive,Supportive,Supportive
1385929771821961216,Not Supportive,Supportive,Supportive,Supportive
1385868708258611200,Supportive,Not Supportive,Supportive,Supportive
1385818205759934464,Supportive,Supportive,Supportive,Supportive
1385927610555715584,Not Supportive,Supportive,Not Supportive,Not Supportive
1385673806732267520,Supportive,Supportive,Supportive,Supportive
1385250531787087872,Supportive,Supportive,Supportive,Supportive
1387039094430121984,Supportive,Supportive,Supportive,Supportive
1385827526279266304,Supportive,Supportive,Supportive,Supportive
1385719151549952000,Supportive,Supportive,Supportive,Supportive
1385829008084930304,Supportive,Supportive,Supportive,Supportive
1385789581400829952,Not Supportive,Not Supportive,Supportive,Not Supportive
1386164406019579904,Supportive,Supportive,Supportive,Supportive
1385729901207212032,Supportive,Supportive,Supportive,Supportive
1386127307505508352,Supportive,Supportive,Supportive,Supportive
1385678011610112000,Supportive,Supportive,Supportive,Supportive
1385985091982274304,Supportive,Supportive,Supportive,Supportive
1385893285961641984,Supportive,Supportive,Supportive,Supportive
1385889280946544640,Supportive,Supportive,Supportive,Supportive
1385825852122828800,Supportive,Supportive,Supportive,Supportive
1386230709854121984,Supportive,Supportive,Supportive,Supportive
1385967260553129984,Supportive,Supportive,Supportive,Supportive
1385520311815266304,Supportive,Supportive,Supportive,Supportive
1385591725704433664,Not Supportive,Not Supportive,Supportive,Not Supportive
1385939431329259520,Supportive,Supportive,Supportive,Supportive
1385914226573602816,Supportive,Supportive,Supportive,Supportive
1386097579335819264,Supportive,Supportive,Supportive,Supportive
1385748958299963392,Supportive,Supportive,Supportive,Supportive
1385895746474430464,Supportive,Supportive,Supportive,Supportive
1386033669379342336,Supportive,Supportive,Supportive,Supportive
1385559329919619072,Supportive,Supportive,Supportive,Supportive
1387487415460319232,Not Supportive,Not Supportive,Supportive,Not Supportive
1385686843354664704,Supportive,Supportive,Supportive,Supportive
1385783781659877120,Supportive,Supportive,Supportive,Supportive
1385962663365185536,Supportive,Supportive,Supportive,Supportive
1386639678166687488,Not Supportive,Supportive,Supportive,Supportive
1386067821642268672,Supportive,Supportive,Supportive,Supportive
1385739134354984704,Supportive,Supportive,Supportive,Supportive
1385911195652272128,Not Supportive,Supportive,Not Supportive,Not Supportive
1386498643021242368,Supportive,Supportive,Supportive,Supportive
1385885273469423616,Supportive,Supportive,Supportive,Supportive
1385479253047848704,Supportive,Supportive,Supportive,Supportive
1385905096521887488,Supportive,Supportive,Supportive,Supportive
1385320707949793280,Supportive,Supportive,Supportive,Supportive
1385335197378490368,Supportive,Supportive,Supportive,Supportive
1385719982089191424,Not Supportive,Supportive,Not Supportive,Not Supportive
1385819926259281920,Supportive,Supportive,Supportive,Supportive
1385845776404844288,Supportive,Supportive,Supportive,Supportive
1385977906279682048,Supportive,Supportive,Supportive,Supportive
1385815925950226432,Supportive,Supportive,Supportive,Supportive
1385315905660506112,Supportive,Supportive,Supportive,Supportive
1386698316482846720,Supportive,Supportive,Supportive,Supportive
1385635052177010688,Supportive,Supportive,Supportive,Supportive
1386048356292734720,Supportive,Supportive,Supportive,Supportive
1386716997807919104,Supportive,Supportive,Supportive,Supportive
1385538071840522240,Supportive,Supportive,Supportive,Supportive
1385925089959550720,Supportive,Supportive,Supportive,Supportive
1385806206069927936,Supportive,Supportive,Supportive,Supportive
1385737447049400320,Supportive,Supportive,Supportive,Supportive
1385834730785067008,Supportive,Supportive,Supportive,Supportive
1385849844288442368,Supportive,Supportive,Not Supportive,Supportive
1385277827285721088,Supportive,Supportive,Supportive,Supportive
1385528305974140928,Supportive,Supportive,Supportive,Supportive
1385938107036491520,Supportive,Supportive,Supportive,Supportive
1385886498277441536,Supportive,Supportive,Supportive,Supportive
1385705346220634112,Supportive,Supportive,Supportive,Supportive
1385992705969463296,Supportive,Supportive,Supportive,Supportive
1386378002049667072,Supportive,Supportive,Supportive,Supportive
1386222917495656448,Supportive,Supportive,Supportive,Supportive
1385756719930806272,Supportive,Supportive,Supportive,Supportive
1386040938305310720,Supportive,Supportive,Supportive,Supportive
1387397423836930048,Supportive,Supportive,Supportive,Supportive
1385621289486979072,Supportive,Supportive,Supportive,Supportive
1385884501402955520,Supportive,Supportive,Supportive,Supportive
1385881302537223936,Supportive,Supportive,Supportive,Supportive
1385943302663380736,Supportive,Supportive,Supportive,Supportive
1385749086616363008,Supportive,Supportive,Supportive,Supportive
1385885126702379008,Supportive,Supportive,Supportive,Supportive
1385505278020526080,Not Supportive,Supportive,Supportive,Supportive
1386118370983088128,Supportive,Supportive,Supportive,Supportive
1385843086434070528,Supportive,Supportive,Supportive,Supportive
1385917705891377152,Supportive,Supportive,Supportive,Supportive
1387083791164866304,Supportive,Supportive,Supportive,Supportive
1385875514695487488,Supportive,Supportive,Supportive,Supportive
1385855053517393920,Supportive,Supportive,Supportive,Supportive
1386353828140888064,Supportive,Supportive,Supportive,Supportive
1385684061952389120,Supportive,Supportive,Supportive,Supportive
1386019630494494720,Supportive,Supportive,Supportive,Supportive
1385738569143267328,Supportive,Supportive,Supportive,Supportive
1385734353632862208,Supportive,Supportive,Supportive,Supportive
1386212570969763840,Supportive,Supportive,Supportive,Supportive
1385842749845303296,Supportive,Supportive,Supportive,Supportive
1386606560139489280,Supportive,Supportive,Supportive,Supportive
1385355731998842880,Not Supportive,Supportive,Supportive,Supportive
1386150040901754880,Supportive,Supportive,Supportive,Supportive
1386264227183304704,Supportive,Supportive,Supportive,Supportive
1385758291473707008,Supportive,Supportive,Supportive,Supportive
1385568167230070784,Supportive,Supportive,Supportive,Supportive
1385911985485729536,Supportive,Supportive,Supportive,Supportive
1385811219773378304,Supportive,Supportive,Supportive,Supportive
1385576249880313856,Supportive,Supportive,Supportive,Supportive
1385893503994155008,Supportive,Supportive,Supportive,Supportive
1386388808011116288,Supportive,Supportive,Supportive,Supportive
1385582298091778048,Supportive,Supportive,Supportive,Supportive
1385907349169135616,Supportive,Supportive,Supportive,Supportive
1385604208523632640,Supportive,Supportive,Supportive,Supportive
1385848067438546688,Not Supportive,Supportive,Supportive,Supportive
1385821603762688000,Supportive,Supportive,Supportive,Supportive
1385902079055523840,Supportive,Supportive,Supportive,Supportive
1385483566499385088,Supportive,Supportive,Supportive,Supportive
1385747995161886720,Not Supportive,Supportive,Supportive,Supportive
1386202003722887168,Supportive,Supportive,Supportive,Supportive
1385826944944545536,Supportive,Supportive,Supportive,Supportive
1385829357105602304,Supportive,Supportive,Supportive,Supportive
1385292355167834112,Supportive,Supportive,Supportive,Supportive
1387750399453499136,Not Supportive,Supportive,Supportive,Supportive
1385913918615441408,Supportive,Supportive,Supportive,Supportive
1386116995746205696,Supportive,Supportive,Supportive,Supportive
1385380814670683904,Supportive,Supportive,Supportive,Supportive
1385837541610319872,Supportive,Supportive,Supportive,Supportive
1387708986904940288,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385961833253666816,Supportive,Supportive,Supportive,Supportive
1386341252384263936,Supportive,Supportive,Supportive,Supportive
1385294396061634304,Supportive,Supportive,Supportive,Supportive
1385865988885811200,Supportive,Supportive,Supportive,Supportive
1385531083324788736,Supportive,Supportive,Supportive,Supportive
1385943069376274432,Supportive,Supportive,Supportive,Supportive
1385301879043903488,Supportive,Supportive,Supportive,Supportive
1385735925829885952,Supportive,Supportive,Supportive,Supportive
1385350659948662784,Supportive,Supportive,Supportive,Supportive
1387715012874153984,Supportive,Supportive,Supportive,Supportive
1385851995873976320,Supportive,Supportive,Supportive,Supportive
1385682276911091712,Supportive,Supportive,Supportive,Supportive
1385749374542696448,Supportive,Supportive,Supportive,Supportive
1385861609248247808,Supportive,Supportive,Supportive,Supportive
1385648130822189056,Supportive,Supportive,Supportive,Supportive
1385510026610097920,Supportive,Supportive,Supportive,Supportive
1385677798384275456,Supportive,Supportive,Supportive,Supportive
1386223240297725952,Supportive,Supportive,Supportive,Supportive
1385966141407891456,Supportive,Supportive,Supportive,Supportive
1386341450498166784,Supportive,Supportive,Supportive,Supportive
1386137002693709824,Supportive,Supportive,Supportive,Supportive
1385555233930194688,Supportive,Supportive,Not Supportive,Supportive
1385275663561760768,Supportive,Supportive,Supportive,Supportive
1385736860878655488,Supportive,Supportive,Not Supportive,Supportive
1385840014794182656,Supportive,Supportive,Supportive,Supportive
1385968823757508608,Not Supportive,Supportive,Supportive,Supportive
1386242701880791040,Supportive,Supportive,Supportive,Supportive
1385727825395830784,Supportive,Supportive,Supportive,Supportive
1385806480671084288,Supportive,Supportive,Supportive,Supportive
1386833681260720128,Supportive,Supportive,Supportive,Supportive
1385870122011791104,Not Supportive,Supportive,Not Supportive,Not Supportive
1386983627741831168,Supportive,Supportive,Supportive,Supportive
1385977629153669120,Supportive,Supportive,Supportive,Supportive
1386078443125760000,Supportive,Supportive,Supportive,Supportive
1385974888591208448,Supportive,Supportive,Supportive,Supportive
1385917046408368128,Supportive,Supportive,Supportive,Supportive
1385553689771921408,Supportive,Supportive,Supportive,Supportive
1385877432100696064,Supportive,Supportive,Supportive,Supportive
1386479199662247936,Supportive,Supportive,Supportive,Supportive
1385749702239408128,Supportive,Supportive,Supportive,Supportive
1386057650421514240,Not Supportive,Supportive,Not Supportive,Not Supportive
1385766797807427584,Supportive,Supportive,Supportive,Supportive
1387591985033367552,Supportive,Supportive,Supportive,Supportive
1387037708862705664,Supportive,Supportive,Supportive,Supportive
1385944091062636288,Supportive,Supportive,Supportive,Supportive
1385326224684240896,Supportive,Supportive,Supportive,Supportive
1385335881972781056,Supportive,Supportive,Supportive,Supportive
1385735064311447552,Supportive,Supportive,Supportive,Supportive
1385966634658013184,Supportive,Supportive,Supportive,Supportive
1386298914953830400,Supportive,Supportive,Supportive,Supportive
1385386545507569664,Supportive,Supportive,Supportive,Supportive
1386091724469112832,Supportive,Supportive,Supportive,Supportive
1385910562421313536,Supportive,Supportive,Supportive,Supportive
1385880393073758208,Supportive,Supportive,Supportive,Supportive
1385567482782437120,Supportive,Supportive,Supportive,Supportive
1385976437434470400,Supportive,Supportive,Supportive,Supportive
1385899532580540416,Not Supportive,Supportive,Supportive,Supportive
1385914647509966848,Supportive,Supportive,Supportive,Supportive
1385642611453595648,Supportive,Supportive,Supportive,Supportive
1385413399618666496,Supportive,Supportive,Supportive,Supportive
1385530222062317568,Supportive,Supportive,Supportive,Supportive
1386123756863696896,Supportive,Supportive,Supportive,Supportive
1386464230073901056,Not Supportive,Supportive,Supportive,Supportive
1386230750916222720,Not Supportive,Supportive,Supportive,Supportive
1385608097637572608,Supportive,Supportive,Supportive,Supportive
1385894118669180928,Supportive,Supportive,Supportive,Supportive
1385968688931643136,Supportive,Supportive,Supportive,Supportive
1385963305181851648,Supportive,Supportive,Supportive,Supportive
1385092533290688512,Not Supportive,Not Supportive,Supportive,Not Supportive
1386396365266120704,Supportive,Supportive,Supportive,Supportive
1385934254157090816,Not Supportive,Not Supportive,Supportive,Not Supportive
1386278319121965056,Supportive,Supportive,Supportive,Supportive
1386640600011792384,Supportive,Supportive,Supportive,Supportive
1385589076657676288,Supportive,Supportive,Supportive,Supportive
1385892061811982336,Supportive,Supportive,Supportive,Supportive
1385913519657393920,Supportive,Supportive,Supportive,Supportive
1385817966118199296,Supportive,Supportive,Supportive,Supportive
1385734764943060736,Supportive,Supportive,Supportive,Supportive
1385984458705096704,Not Supportive,Not Supportive,Supportive,Not Supportive
1385861546383925248,Not Supportive,Supportive,Supportive,Supportive
1386271971806257152,Supportive,Supportive,Supportive,Supportive
1385868253826797568,Supportive,Supportive,Supportive,Supportive
1385385110485315584,Supportive,Supportive,Supportive,Supportive
1385701170296115200,Supportive,Supportive,Supportive,Supportive
1385727929355849728,Supportive,Supportive,Supportive,Supportive
1385365802346598400,Supportive,Supportive,Supportive,Supportive
1386586517884215296,Supportive,Supportive,Supportive,Supportive
1386458801046491136,Supportive,Supportive,Supportive,Supportive
1386242081362960384,Supportive,Supportive,Supportive,Supportive
1385759070662057984,Supportive,Supportive,Supportive,Supportive
1386042931077951488,Supportive,Supportive,Supportive,Supportive
1386983912279318528,Supportive,Supportive,Supportive,Supportive
1386094201595699200,Supportive,Supportive,Supportive,Supportive
1387210409908727808,Supportive,Supportive,Supportive,Supportive
1385977314442465280,Supportive,Supportive,Supportive,Supportive
1385599459795537920,Supportive,Supportive,Supportive,Supportive
1385871460485509120,Supportive,Supportive,Supportive,Supportive
1386055471195254784,Supportive,Supportive,Supportive,Supportive
1385727671187935232,Supportive,Supportive,Supportive,Supportive
1386969423114866688,Supportive,Supportive,Supportive,Supportive
1385281548270948352,Supportive,Supportive,Supportive,Supportive
1385922980287504384,Supportive,Supportive,Supportive,Supportive
1386003400937156608,Supportive,Supportive,Supportive,Supportive
1385751797688586240,Supportive,Supportive,Supportive,Supportive
1385744821554401280,Supportive,Supportive,Supportive,Supportive
1385876110655766528,Supportive,Supportive,Supportive,Supportive
1386364269495820288,Supportive,Supportive,Supportive,Supportive
1385282037045681920,Supportive,Supportive,Supportive,Supportive
1385738549438435328,Supportive,Supportive,Supportive,Supportive
1385771859443130368,Supportive,Supportive,Supportive,Supportive
1385613052352073728,Supportive,Supportive,Supportive,Supportive
1385811923598553088,Supportive,Supportive,Supportive,Supportive
1385887797265850368,Supportive,Supportive,Supportive,Supportive
1387072779070103552,Supportive,Supportive,Supportive,Supportive
1386217982553071616,Supportive,Supportive,Supportive,Supportive
1386047316415614720,Supportive,Supportive,Supportive,Supportive
1387427221225099264,Supportive,Supportive,Supportive,Supportive
1385967108710969088,Supportive,Supportive,Supportive,Supportive
1385875569640820736,Supportive,Supportive,Supportive,Supportive
1385888851105828864,Supportive,Supportive,Supportive,Supportive
1385925412467871488,Supportive,Supportive,Supportive,Supportive
1385965365663051520,Supportive,Supportive,Supportive,Supportive
1385935167467008000,Supportive,Supportive,Supportive,Supportive
1386577526580031488,Supportive,Supportive,Supportive,Supportive
1385609565262159872,Supportive,Supportive,Supportive,Supportive
1387305849815801856,Supportive,Supportive,Supportive,Supportive
1386869163134758912,Supportive,Supportive,Supportive,Supportive
1385899664868876288,Supportive,Supportive,Supportive,Supportive
1385938921763217408,Supportive,Supportive,Supportive,Supportive
1385518164251971584,Supportive,Supportive,Supportive,Supportive
1387767296458993664,Not Supportive,Supportive,Supportive,Supportive
1385756173962514432,Supportive,Supportive,Supportive,Supportive
1386017495002267648,Supportive,Supportive,Supportive,Supportive
1387499628887740416,Not Supportive,Supportive,Not Supportive,Not Supportive
1385938581710151680,Supportive,Supportive,Supportive,Supportive
1386233759322628096,Supportive,Supportive,Supportive,Supportive
1386150148514848768,Supportive,Supportive,Supportive,Supportive
1385736057224839168,Supportive,Supportive,Supportive,Supportive
1385867656754909184,Supportive,Supportive,Supportive,Supportive
1385519524276064256,Supportive,Supportive,Supportive,Supportive
1386457056069267456,Supportive,Supportive,Supportive,Supportive
1386223809137717248,Not Supportive,Supportive,Supportive,Supportive
1386252678003630080,Supportive,Supportive,Supportive,Supportive
1385924053979041536,Supportive,Supportive,Supportive,Supportive
1386033223629745920,Supportive,Supportive,Supportive,Supportive
1386060783860211712,Supportive,Supportive,Supportive,Supportive
1387904167302283264,Supportive,Supportive,Supportive,Supportive
1386377682040942336,Supportive,Supportive,Supportive,Supportive
1385989803984965632,Supportive,Supportive,Supportive,Supportive
1385966933145800704,Supportive,Supportive,Supportive,Supportive
1386296316142231552,Supportive,Supportive,Supportive,Supportive
1385765488374865920,Supportive,Supportive,Supportive,Supportive
1386353130896506880,Supportive,Supportive,Supportive,Supportive
1385794979474419712,Supportive,Supportive,Supportive,Supportive
1385746662744854528,Supportive,Supportive,Supportive,Supportive
1386004093462667264,Supportive,Supportive,Supportive,Supportive
1385835715716603904,Supportive,Supportive,Supportive,Supportive
1385944881042915328,Supportive,Supportive,Supportive,Supportive
1386706378564194304,Supportive,Supportive,Supportive,Supportive
1386125663904702464,Supportive,Supportive,Supportive,Supportive
1385830367051935488,Supportive,Supportive,Supportive,Supportive
1385975734817144832,Supportive,Supportive,Supportive,Supportive
1386035251298897920,Not Supportive,Supportive,Supportive,Supportive
1385703943024652288,Supportive,Supportive,Supportive,Supportive
